Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,valence_bin,speechiness_bin
76157,29lZKytTb56zzAwryJ3X38,André Rieu,At the Movies,"Love Theme (from ""Romeo and Juliet"")",55,224000,False,0.236,0.224,7,-13.578,0,0.0378,0.835,0.843,0.232,0.0767,75.826,3,opera,0.0-0.1,0.0-0.1
76158,0Ky7JyHcnmJsCecMAYChcO,André Rieu;Johann Strauss Orchestra,Falling In Love,The Lonely Shepherd,54,208133,False,0.166,0.287,2,-12.622,0,0.0352,0.817,0.853,0.0944,0.0745,72.843,4,opera,0.0-0.1,0.0-0.1
76159,2jrc5wSJd4NYsewjDsoNEa,Ernesto Cortazar,Just for You,Beethoven's Silence,51,158538,False,0.272,0.272,3,-16.22,0,0.0382,0.975,0.964,0.146,0.0873,140.672,3,opera,0.0-0.1,0.0-0.1
76165,5bgLPudbccjdEHjlcQb0yj,André Rieu,Dreaming,Lullaby,27,145866,False,0.183,0.235,3,-14.98,1,0.0384,0.722,0.511,0.102,0.0822,69.653,4,opera,0.0-0.1,0.0-0.1
76169,2A7qdr3UNP9Pxjcxa5Jj53,Richard Wagner;London Symphony Orchestra;Yondani Butt,Wagner: Works for Orchestra,Ride of the Valkyries,49,283440,False,0.234,0.227,11,-18.535,1,0.0373,0.944,0.869,0.0854,0.0703,101.636,3,opera,0.0-0.1,0.0-0.1
76174,09lmsWO6rI8K2FBX8qVM6q,Bernward Koch,Walking through Clouds,Mysterious Way,27,181720,False,0.137,0.0649,7,-19.028,0,0.035,0.933,0.935,0.115,0.0502,79.42,3,opera,0.0-0.1,0.0-0.1
76175,3YMx7ezFrrHJIlEbdhVB42,Bernward Koch,Walking through Clouds,Gentle Touch,27,170066,False,0.306,0.0679,11,-16.929,1,0.0342,0.895,0.673,0.119,0.103,83.107,4,opera,0.1-0.2,0.0-0.1
76185,2kyEgPaAW8wdpvevPnkf0Z,Charles Gounod;Yo-Yo Ma,Songs from the Arc of Life,Ave Maria,59,163266,False,0.132,0.0195,0,-29.76,1,0.0445,0.993,0.888,0.0569,0.14,81.616,3,opera,0.1-0.2,0.0-0.1
76189,6obBx07c3W9S8HrMXarqUb,"Léo Delibes;Orchestra of the Royal Opera House, Covent Garden;Mark Ermler",Delibes: Coppelia (Highlights),"Coppélia: Coppélia, Act III: Galop final",28,172840,False,0.299,0.337,3,-17.328,1,0.0506,0.947,0.916,0.113,0.396,159.072,4,opera,0.3-0.4,0.0-0.1
76196,2kMmSv9OgzDwHEhewu7U9w,Pietro Mascagni;National Philharmonic Orchestra;Gianandrea Gavazzeni,Mascagni: Cavalleria Rusticana/Leoncavallo: Pagliacci,Cavalleria rusticana: Preludio,29,125733,False,0.175,0.204,5,-18.887,1,0.041,0.847,0.937,0.605,0.0616,92.534,3,opera,0.0-0.1,0.0-0.1
76197,1QUw3ELaPEx5WLLc8iUiEE,Giuseppe Verdi;Wiener Philharmoniker;Carlo Rizzi,Verdi: La Traviata,La traviata / Act I: Prelude,28,216866,False,0.29,0.0196,11,-32.773,1,0.0446,0.921,0.723,0.512,0.0645,126.931,4,opera,0.0-0.1,0.0-0.1
76202,2KMQ4IjWHmiRf32UmJUK9E,Danny Wright,Healer of Hearts,Pachelbel's Canon in D,52,217746,False,0.267,0.184,2,-16.447,1,0.033,0.822,0.926,0.0919,0.144,74.058,4,opera,0.1-0.2,0.0-0.1
76211,6DuaTV6KEGZCPxHyYWV1cp,Andrea Bocelli,Romanza (Remastered),Voglio restare cosi,26,232630,False,0.319,0.257,11,-13.782,1,0.0328,0.786,0.713,0.109,0.063,77.015,4,opera,0.0-0.1,0.0-0.1
76217,1NJH7ZNP1hFc5gAYD8S0gf,Georges Bizet;Orquestra Simfònica de Barcelona i Nacional de Catalunya;Pablo González,Bizet: Carmen & L'arlésienne Suites,Carmen Suite No. 1 (Arr. E. Guiraud): I. Prélude,55,88640,False,0.173,0.117,0,-25.018,0,0.0451,0.974,0.842,0.0667,0.0361,121.544,5,opera,0.0-0.1,0.0-0.1
76220,68TzUzHwdu2SpvWwJ0zANX,Georges Bizet;Katia Labèque;Marielle Labèque,Bizet: Jeux d'enfants / Fauré: Dolly Suite / Ravel: Ma Mère l'oye,"Jeux d'enfants, Op. 22 WD 56: 3. La poupée",51,142000,False,0.499,0.00747,11,-37.463,1,0.05,0.996,0.915,0.108,0.239,63.975,1,opera,0.2-0.3,0.0-0.1
76245,5DWpngkxAFlle8cYHYeaPs,Giuseppe Verdi;Renato Cellini;RCA Victor Orchestra,Les Plus Grands Airs De La Musique Classique,"Va, pensiero, sull'ali dorate (Chorus of the Hebrew Slaves)",26,291800,False,0.138,0.157,1,-16.728,1,0.0428,0.979,0.87,0.111,0.0554,70.98,4,opera,0.0-0.1,0.0-0.1
76262,4KeVtD5p1EItj5MH7DQhLf,Philharmonia Orchestra;Suzannah Bee,Voi Che Sapete from the Marriage of Figaro,Voi Che Sapete from the Marriage of Figaro,25,163219,False,0.51,0.197,0,-13.149,1,0.0336,0.992,0.862,0.206,0.476,118.184,4,opera,0.4-0.5,0.0-0.1
76269,3S57yUN9gSk1Db1H4cMtTg,Giuseppe Verdi;Maria Dragoni;Kristjan Johannsson;Barbara Dever;Mark Rucker;Francesco Ellero d' Artegna;Riccardo Ferrari;Antonio Marcenò;Monica Trini;Colin Mawby;RTÉ Philharmonic Choir;RTE Chamber Choir;Culwick Choral Society;Bray Choral Society;Dublin County Choir;Dun Laoghaire Choral Society;Cantabile Singers;Goethe Institut Choir;Musica Sacra;The Phoenix Singers;RTÉ National Symphony Orchestra;Irish Army No. 1 Band;Ricco Saccani,Verdi: Aida,Aida: Act II: Marcia,50,94666,False,0.307,0.107,8,-20.164,1,0.0396,0.864,0.955,0.126,0.321,112.328,4,opera,0.3-0.4,0.0-0.1
76278,0rzLMkpMPgLmjNC3ydATdC,Andrea Bocelli,Believe (Deluxe Extended),Pianissimo - Acoustic,25,167509,False,0.372,0.0651,7,-24.487,1,0.0511,0.984,0.858,0.132,0.219,64.066,4,opera,0.2-0.3,0.0-0.1
76279,1pILESnhfceO3VwYu75SoM,Georges Bizet;Orchestre Philharmonique De Strasbourg;Marko Letonja,Spatial Audio - The 3D Orchestral Collection,Bizet: Carmen Suite No. 1: III. Intermezzo,26,163920,False,0.186,0.0678,3,-26.542,1,0.0393,0.815,0.925,0.132,0.0421,65.528,4,opera,0.0-0.1,0.0-0.1
76301,5K8jqeLAxZIqHR6e5w5so1,Léo Delibes;Richard Kapp,Classical Music 101,Flower Duet,48,58893,False,0.184,0.0315,0,-24.819,1,0.0418,0.989,0.911,0.123,0.0729,71.647,4,opera,0.0-0.1,0.0-0.1
76307,1c5Kt0WUOooNyUILXAXYoR,André Rieu;Johann Strauss Orchestra,Falling In Love,Can't Help Falling In Love,53,229133,False,0.0805,0.251,2,-15.969,1,0.0372,0.902,0.868,0.12,0.0525,81.644,3,opera,0.0-0.1,0.0-0.1
76311,2yQYkIicfQ5uGUAyhC65En,Georges Bizet;Philharmonia Cassovia;Alfred Walter,Bizet: L'Arlesienne Suites Nos. 1 and 2 / Carmen Suites Nos. 1 and 2,Carmen Suite No. 2: II. Habanera,35,123000,False,0.363,0.00954,2,-26.702,1,0.0405,0.978,0.627,0.113,0.573,130.581,4,opera,0.5-0.6,0.0-0.1
76316,2kwE4oVPBfSG9oHJVPMT4v,Alessandro Scarlatti;Arsenale Sonoro;Ludovico Minasi;Cristina Vidoni;Alexandra Koreneva,D. Scarlatti & A. Scarlatti: Violin Sonatas,Cello Sonata No. 1 in D Minor: I. Largo,24,105324,False,0.153,0.0216,1,-26.781,0,0.0417,0.938,0.513,0.107,0.164,104.645,5,opera,0.1-0.2,0.0-0.1
76327,1uR6lnlWc7EQ5XbtfRSIoT,Richard Wagner;Bavarian Radio Symphony Orchestra;Eugen Jochum,Wagner: Overtures and Preludes,"Parsifal, WWV 111 - Concert version / Act 3: Good Friday Spell",24,736000,False,0.14,0.0227,2,-27.731,1,0.0417,0.963,0.92,0.108,0.0332,141.201,4,opera,0.0-0.1,0.0-0.1
76330,3hFqiGz37jjLy4OvGjl5Tj,Charles Gounod;Kana Omori;Yurika Kimura;Riho Yamaji,Gifts of the Wood,"Ave Maria, CG 89 (After J.S. Bach's BWV 846) [Arr. Y. Ito for Marimba, Vibraphone & Harp]",25,202986,False,0.234,0.0278,0,-29.489,1,0.0474,0.992,0.942,0.087,0.0743,74.089,3,opera,0.0-0.1,0.0-0.1
76333,2e8MxBgVWMSQmxb2zcuCoq,Richard Wagner;Budapest Symphony Orchestra;György Lehel,"Wagner, R.: Orchestral Music From Operas","Die Walkure, Act III: Ride of the Valkyries",53,325000,False,0.251,0.219,7,-16.781,1,0.0323,0.929,0.933,0.0824,0.0965,89.997,3,opera,0.0-0.1,0.0-0.1
76339,4zVe68nE1nBxaH2dldOPWl,Giuseppe Verdi;Renato Cellini;RCA Victor Orchestra,Verdi Greatest Hits,"Chorus of the Hebrew Slaves: Va, pensiero",25,293533,False,0.194,0.0953,1,-21.361,1,0.04,0.974,0.841,0.102,0.0617,71.144,4,opera,0.0-0.1,0.0-0.1
76360,0zt9Ug83PbMEkJBgSpwdqZ,Secret Garden,Songs From A Secret Garden,Serenade To Spring,54,195120,False,0.119,0.322,9,-12.25,1,0.0349,0.69,0.888,0.0994,0.125,83.529,4,opera,0.1-0.2,0.0-0.1
76365,1Xr3nDuffQIuOMqJ4KnHk4,Bernward Koch,Day of Life,On Gentle Waves,23,208906,False,0.304,0.127,9,-18.351,0,0.03,0.897,0.856,0.127,0.0549,78.066,1,opera,0.0-0.1,0.0-0.1
76371,0yGEOYpUwQfR3Bt6rPz4lK,Phil Coulter,Sea Of Tranquility,The Green Glens Of Antrim,23,185626,False,0.375,0.114,9,-21.846,1,0.0286,0.977,0.854,0.0863,0.21,136.684,4,opera,0.2-0.3,0.0-0.1
76376,7oONS5KyagKsvkl6oGvGxo,Josh Groban,Illuminations,The Wandering Kind (Prelude),23,157360,False,0.363,0.312,8,-14.066,1,0.0309,0.713,0.934,0.183,0.344,62.766,4,opera,0.3-0.4,0.0-0.1
76382,1AyKrTZNf9EVATIvFG4jgI,Jacques Offenbach;Raphaela Gromes;Wen-Sinn Yang;Julian Riem,Offenbach,Les contes d'Hoffmann: Barcarolle (Arr. for 2 Cellos and Piano),25,206426,False,0.231,0.142,2,-18.806,1,0.0466,0.877,0.548,0.0859,0.238,132.44,5,opera,0.2-0.3,0.0-0.1
76394,5JuEdQXuLlx3Wq4afNCCRK,Gioachino Rossini;RIAS Kammerchor;Philip Mayers;Philip Moll;Ryoko Morooka;Marcus Creed,Rossini: Petite messe solennelle,"Petite Messe solennelle, Kyrie: III. Kyrie",23,142173,False,0.266,0.0427,9,-30.177,1,0.0453,0.991,0.682,0.0742,0.0476,119.194,4,opera,0.0-0.1,0.0-0.1
76397,3UqtYwSgAQV2nkCEmtVXqh,Giuseppe Verdi;Riccardo Muti;New Philharmonia Orchestra,Verdi: Aida,"Verdi: Aida, Act 2: Ballabile",24,246800,False,0.399,0.264,5,-21.574,0,0.0349,0.93,0.773,0.275,0.595,79.378,4,opera,0.5-0.6,0.0-0.1
76402,03xxnNXmK7lJjW9hV2ldn8,Léo Delibes;Slovak Radio Symphony Orchestra;Andrew Mogrelia,Delibes: Coppelia (Complete Ballet) / La Source Suites,Coppelia: Act I - Valse,54,141200,False,0.198,0.0313,3,-26.69,1,0.0419,0.901,0.866,0.0924,0.189,88.813,4,opera,0.1-0.2,0.0-0.1
76407,2Rzwiy6kWHIVKFKdh94tJR,Danny Wright,Dream A Little Dream: Classic Piano Lullabies,"Feather Theme (From ""Forrest Gump"")",53,187857,False,0.395,0.0545,2,-26.526,1,0.0464,0.969,0.855,0.0832,0.167,126.792,4,opera,0.1-0.2,0.0-0.1
76410,6TAT4theAiD7lS6iVaauwY,Sarah Brightman,Dreamchaser,Glosoli,22,410386,False,0.331,0.397,7,-10.671,1,0.0291,0.193,0.562,0.0832,0.112,75.091,4,opera,0.1-0.2,0.0-0.1
76415,1chTrqszWQEOP4RsNuOZf7,Gioachino Rossini;Academy of St. Martin in the Fields;Sir Neville Marriner,Rossini: Complete Overtures,Il barbiere di Siviglia: Overture (Sinfonia),51,425000,False,0.322,0.14,4,-20.747,1,0.0489,0.906,0.759,0.125,0.285,92.122,4,opera,0.2-0.3,0.0-0.1
76435,6S1ypvwzW3lW1zOfPv9ag9,Jean-Philippe Rameau;Alexandre Tharaud,"Rameau: ""Nouvelles suites""","Suite en Sol Majeur, RCT 6: VII. Les Sauvages",24,106253,False,0.485,0.179,7,-23.236,0,0.0399,0.993,0.873,0.121,0.758,97.004,4,opera,0.7-0.8,0.0-0.1
76442,23d7vTM5z7Yb3gSF1rDipM,Tomaso Albinoni;Pierre Pierlot;Claudio Scimone;I Solisti Veneti,"Albinoni: Concertos pour hautbois, violon et continuo, Op. 9 Nos. 1 - 6","Albinoni: Oboe Concerto in D Minor, Op. 9 No. 2: II. Adagio",23,366146,False,0.243,0.196,10,-17.923,1,0.0438,0.978,0.883,0.133,0.0754,72.232,4,opera,0.0-0.1,0.0-0.1
76454,3ue8Wc8I52nGNMwj6LPpjE,Patricia Petibon,"L'amour, la mort, la mer",Yuzin,22,191880,False,0.307,0.0615,4,-28.05,1,0.0318,0.994,0.85,0.0819,0.0972,86.339,4,opera,0.0-0.1,0.0-0.1
76458,5PAdbw7X61H3fQ8OwaTuBO,Jacques Offenbach;Boston Symphony Orchestra;Seiji Ozawa,"Ballet Highlights - The Nutcracker, Romeo & Juliet, Swan Lake",Gaîté parisienne: Barcarolle,50,227973,False,0.103,0.0725,2,-23.629,1,0.0375,0.96,0.694,0.378,0.0747,77.356,4,opera,0.0-0.1,0.0-0.1
76501,2qT90tvGNB79FeVdzRTT3Q,Bernward Koch,Gentle Spirit,Under Trees,50,228213,False,0.258,0.159,10,-14.334,1,0.0299,0.936,0.959,0.113,0.0869,61.355,4,opera,0.0-0.1,0.0-0.1
76506,7dRRZcjDdwO1LPzn3otNJF,Bernward Koch,Day of Life,Peaceful Childhood,22,241146,False,0.145,0.132,7,-14.184,1,0.0367,0.967,0.946,0.145,0.0958,72.31,4,opera,0.0-0.1,0.0-0.1
76507,6oNLtf8Ri1ADGCu6WSii1p,Phil Coulter,Classic Tranquility,The 'Derry Air,22,182066,False,0.552,0.235,5,-17.955,1,0.0321,0.699,0.805,0.13,0.205,111.841,3,opera,0.2-0.3,0.0-0.1
76508,3o118H22lkPivuQtVvhxz5,Bernward Koch,Day of Life,Journey to the Sea,22,413760,False,0.387,0.125,2,-17.28,0,0.0307,0.897,0.944,0.113,0.0698,95.99,3,opera,0.0-0.1,0.0-0.1
76510,3aY9lWD6WFxMePp9Luv9mu,André Rieu;Johann Strauss Orchestra,Romantic Paradise- International Album,Barcarole,22,205266,False,0.152,0.258,2,-13.151,1,0.0335,0.977,0.597,0.186,0.0676,88.41,3,opera,0.0-0.1,0.0-0.1
76533,1reLj9gizcW2Igb1SmaXAl,Giacomo Puccini;John Alldis Choir;London Philharmonic Orchestra;Zubin Mehta,Puccini: Turandot,"Turandot / Act 2: ""Gravi, enormi ed impotenti""",22,207160,False,0.212,0.321,8,-10.99,1,0.0332,0.887,0.74,0.133,0.131,61.551,4,opera,0.1-0.2,0.0-0.1
76538,7nH1DdG8js8Cu7CMbRCYqG,"Giuseppe Verdi;Riccardo Muti;Coro Del Teatro Alla Scala Di Milano;Orchestra Del Teatro Alla Scala, Milano",Verdi: Requiem,Verdi: Messa da Requiem: III. Tuba mirum,23,119066,False,0.241,0.239,1,-16.593,0,0.0342,0.848,0.651,0.139,0.0338,83.84,3,opera,0.0-0.1,0.0-0.1
76548,2pOf0PQbBm4lMNbinCSFkD,"Giuseppe Verdi;Riccardo Muti;Chorus of the Royal Opera House, Covent Garden;New Philharmonia Orchestra",Verdi: Aida,"Verdi: Aida, Act 2: ""Vieni, o guerriero vindice"" (Coro)",23,139666,False,0.204,0.35,3,-11.773,1,0.0322,0.961,0.544,0.294,0.467,74.563,4,opera,0.4-0.5,0.0-0.1
76549,1L969l5J5Rjz5NIpxYxDhg,Giuseppe Verdi;Riccardo Muti;New Philharmonia Orchestra,Verdi: Aida,"Verdi: Aida, Act 2: ""Gloria all'Egitto, ad Iside"" (Il Re, Shiave, Prigionieri, Popolo, Ramfis, Sacerdoti, Aida, Radamès, Amneris, Amonasro)",22,179626,False,0.187,0.45,10,-11.906,1,0.0378,0.97,0.865,0.257,0.354,85.376,4,opera,0.3-0.4,0.0-0.1
76553,0qeGdBTMsG8arBbybvH17q,Bernward Koch,Gentle Spirit,An Evening Walk,51,239053,False,0.269,0.127,0,-16.917,0,0.0357,0.94,0.909,0.114,0.0981,125.241,3,opera,0.0-0.1,0.0-0.1
76560,3mcQVGSLnLHaedGHXW6Blt,Dimash Qudaibergen;Igor Krutoy,ДИМАШ КУДАЙБЕРГЕН И ИГОРЬ КРУТОЙ,Ave Maria,45,247338,False,0.246,0.531,5,-9.275,0,0.0496,0.779,0.648,0.106,0.0398,125.332,4,opera,0.0-0.1,0.0-0.1
76588,0zFhoECet3vpCJ4xACjPqK,Tarja,My Winter Storm,The Escape Of The Doll,22,32786,False,0.509,0.318,2,-19.109,1,0.0416,0.418,0.932,0.0947,0.136,159.752,4,opera,0.1-0.2,0.0-0.1
76601,67z0TkcOGU0hs8yvRevOMV,André Rieu;Johann Strauss Orchestra,Amore,Only Love,51,219266,False,0.118,0.267,7,-12.754,1,0.0322,0.884,0.825,0.106,0.0652,81.506,1,opera,0.0-0.1,0.0-0.1
76602,6qO260PuQGnxCQ4SRrSi6M,Bernward Koch,Walking through Clouds,Touched by Love,50,202853,False,0.153,0.0555,9,-19.488,1,0.0351,0.978,0.953,0.121,0.0618,71.912,4,opera,0.0-0.1,0.0-0.1
76604,7csUyPBYHadIijsrtHyea6,Bernward Koch,Walking through Clouds,Walking Through Clouds,50,159613,False,0.301,0.151,0,-13.586,1,0.0303,0.936,0.951,0.119,0.0797,106.662,3,opera,0.0-0.1,0.0-0.1
76608,5NQ41wfi4Pykv4eDTlAoIs,Richard Wagner;Slovak Philharmonic;Michael Halasz,"Wagner, R.: Orchestral Highlights From Operas",Lohengrin: Prelude,48,596000,False,0.0667,0.047,9,-25.426,1,0.0425,0.928,0.9,0.0652,0.0281,75.446,4,opera,0.0-0.1,0.0-0.1
76619,3j01GIGm0LYSzbO7X0NfYM,Gioachino Rossini;Royal Philharmonic Orchestra;Philip Ellis,Last Night of the Proms,"Overture, William Tell (Finale)",43,211453,False,0.358,0.414,4,-16.572,1,0.036,0.812,0.528,0.0849,0.616,149.742,4,opera,0.6-0.7,0.0-0.1
76622,5W46ttPf5EUJfQESVWgBky,André Rieu;Johann Strauss Orchestra,New York Memories,A Whiter Shade Of Pale,21,323000,False,0.132,0.424,0,-8.962,1,0.0341,0.78,0.884,0.0566,0.0653,78.928,4,opera,0.0-0.1,0.0-0.1
76626,2TcmU6Vzf7eMR8s9BDyfcs,André Rieu,Tuscany,Intermezzo from Cavalleria Rusticana,22,202306,False,0.0849,0.301,5,-13.287,1,0.043,0.88,0.86,0.263,0.0365,73.254,5,opera,0.0-0.1,0.0-0.1
76628,2mQqFbBtedRwpccD2b8Y7F,Secret Garden;Cathrine Iversen,Live at Kilden: 20th Anniversary Concert (Live),Nocturne - Live,22,200573,False,0.17,0.402,2,-12.912,0,0.0435,0.836,0.584,0.978,0.108,79.784,3,opera,0.1-0.2,0.0-0.1
76636,29mVc6JEoHcHrTzJGSTuz0,Nightwish,Imaginaerum (The Score),Orphanage Airlines,21,274240,False,0.144,0.327,5,-13.468,0,0.0467,0.556,0.865,0.116,0.123,75.915,4,opera,0.1-0.2,0.0-0.1
76641,0sSLHm5Eqys1gzKsTdNHKD,André Rieu;Tanja Derwahl,You’ll Never Walk Alone,All I Ask Of You,21,271053,False,0.0854,0.381,2,-9.906,1,0.0368,0.814,0.831,0.1,0.0781,68.586,3,opera,0.0-0.1,0.0-0.1
76644,0OhXZ6Ys9suawT4yN5H5TJ,Georges Bizet;Barry Wordsworth;London Symphony Orchestra,Saint-Saëns: Carnival of the Animals; Bizet: Jeux d'enfants; Ravel: Mother Goose,"Jeux d'enfants, Op. 22: III. The Spinning Top",22,62293,False,0.434,0.0444,4,-35.782,1,0.0438,0.985,0.953,0.126,0.382,75.748,4,opera,0.3-0.4,0.0-0.1
76651,11Hq1xTlR8Bgm3Pgv9EqGs,Adolphe Adam;John Williams,Home Alone (Original Motion Picture Soundtrack) [Anniversary Edition],O Holy Night,43,167760,False,0.207,0.127,1,-21.067,1,0.0385,0.754,0.943,0.128,0.0386,80.583,4,opera,0.0-0.1,0.0-0.1
76653,3SFuC7TgKqtX9lgAeZ4epr,Richard Wagner;Members Of The Wiener Philharmoniker;Walter Weller;Sir Georg Solti,Wagner: Orchestral Favourites,Siegfried Idyll,21,1099640,False,0.154,0.03,4,-28.048,1,0.0416,0.94,0.723,0.0966,0.0368,88.775,4,opera,0.0-0.1,0.0-0.1
76656,12kicq97WnIr8tkp6tSM4s,Jules Massenet;Mischa Maisky;Daria Hovora,Mischa Maisky - Après un rêve,Elégie,22,132818,False,0.0787,0.0407,7,-24.943,0,0.0643,0.991,0.81,0.0971,0.0395,69.935,4,opera,0.0-0.1,0.0-0.1
76660,3LxkwDvrINDp9GvgStLTtK,Richard Wagner;Gewandhausorchester;Andris Nelsons,"Wagner: Lohengrin, WWV 75, Prelude To Act I (Live)","Lohengrin, WWV 75: Prelude to Act I - Live",21,559996,False,0.066,0.0232,9,-29.646,1,0.0434,0.817,0.891,0.117,0.029,72.592,5,opera,0.0-0.1,0.0-0.1
76665,55dMOtuZtkXRG5RBwo3mIt,Piero Cappuccilli;Margherita Rinaldi,Rigoletto - Highlights,"Rigoletto - Si, Vendetta, Tremenda Vendetta",21,148066,False,0.399,0.34,8,-12.811,1,0.104,0.991,0.586,0.69,0.351,77.6,4,opera,0.3-0.4,0.1-0.2
76666,47A73hd3iQE5hEtDmXlSnD,Jean-Philippe Rameau;Víkingur Ólafsson,Debussy – Rameau,Menuets I & II,22,163691,False,0.245,0.0868,7,-31.493,1,0.0466,0.993,0.914,0.22,0.406,79.079,4,opera,0.4-0.5,0.0-0.1
76680,6onFDeU84yMtLmYfTlHkoI,Tomaso Albinoni;Rex Richardson;Classic FM Radio Orchestra;Grigor Palikarov,Foundation,"Concerto Saint Marc, Op. 6 No. 11: III. Andante",21,94866,False,0.13,0.101,7,-19.387,0,0.0393,0.772,0.931,0.124,0.109,85.69,4,opera,0.1-0.2,0.0-0.1
76691,7CcqOJJOMBEDORXJzkDdjP,Jean-Philippe Rameau;Les Musiciens du Louvre;Marc Minkowski,Rameau: Une symphonie imaginaire,Zaïs: Overture - Live,21,347000,False,0.367,0.349,1,-15.256,1,0.0532,0.872,0.74,0.1,0.244,127.044,3,opera,0.2-0.3,0.0-0.1
76704,3gcA8CuiOSDcUHEoCjZKLL,André Rieu;Johann Strauss Orchestra,Silver Bells,Silver Bells,29,275000,False,0.154,0.194,10,-16.004,1,0.037,0.957,0.938,0.227,0.108,73.947,4,opera,0.1-0.2,0.0-0.1
76705,4iMiLm8NqP0RJVr28HxQQK,Bernward Koch,Day of Life,The Enchanted Path,50,255760,False,0.255,0.127,0,-14.78,1,0.0323,0.929,0.954,0.104,0.0388,95.953,4,opera,0.0-0.1,0.0-0.1
76713,6gvQHafvp7j7eanVD269Jj,André Rieu;Johann Strauss Orchestra,And The Waltz Goes On,And The Waltz Goes On,48,355120,False,0.188,0.359,7,-8.416,0,0.0344,0.945,0.891,0.0894,0.246,85.126,4,opera,0.2-0.3,0.0-0.1
76715,45FjBT5RSMhGMC4YKu3BUG,Jules Massenet;Teatro la Fenice Orchestra;Marcello Viotti,The Essentials: Works for Violin,Thaïs: Méditation,21,354133,False,0.0993,0.0556,2,-25.86,1,0.0445,0.767,0.759,0.112,0.0373,86.311,3,opera,0.0-0.1,0.0-0.1
76717,6KqSLa2tVMwtbVGPwss78F,Xandria,Neverworld's End,Euphoria,22,270253,False,0.471,0.895,7,-3.538,0,0.0462,0.00127,0.624,0.092,0.407,94.983,4,opera,0.4-0.5,0.0-0.1
76718,5cZ03mulEQVorYGY7BsOwk,Georges Bizet;Samuel Friedmann,Klassik die man kennen muss! Die größten Werke der Klassischen Musik,Habanera,21,111000,False,0.466,0.0443,2,-21.384,1,0.036,0.981,0.637,0.0786,0.559,134.985,4,opera,0.5-0.6,0.0-0.1
76727,6jJM0mq63WrEvWxUgNQ1d3,Jean-Philippe Rameau;Ensemble Pygmalion;Raphael Pichon,Enfers,"Les Boréades, RCT 31, Act IV, Scene 4: Entrée de Polymnie",21,332293,False,0.0866,0.099,1,-20.264,1,0.0458,0.945,0.747,0.107,0.0384,77.404,3,opera,0.0-0.1,0.0-0.1
76730,0ekjNSeieypnjsTUKqW46v,Jules Massenet;London Symphony Orchestra;Richard Bonynge,Fête de Ballet,"Le roi de Lahore, Opera in five Acts: Entr'acte Act V & Adagio & Waltz, Ballet Act III",21,436000,False,0.263,0.221,3,-17.468,1,0.0404,0.971,0.8,0.136,0.19,109.25,4,opera,0.1-0.2,0.0-0.1
76731,7sTRfWwsOVrwhP4yUEGyKb,Jean-Philippe Rameau;Jordi Savall;Le Concert Des Nations,Rameau: L'Orchestre de Louis XV,Les Indes Galantes - Air pour les esclaves africains,21,99626,False,0.574,0.277,6,-18.014,0,0.0279,0.777,0.787,0.106,0.735,85.528,4,opera,0.7-0.8,0.0-0.1
76758,3PGPfeQTaZgHnmofWYBHSW,Gioachino Rossini;Leonard Bernstein;New York Philharmonic,Rossini - Ouvertures,The Barber of Seville: Overture,42,453066,False,0.324,0.218,4,-16.495,1,0.0592,0.936,0.684,0.249,0.535,174.556,4,opera,0.5-0.6,0.0-0.1
76789,5RmtE3l0wJj0ThXUeqtd4G,Secret Garden,Live at Kilden: 20th Anniversary Concert (Live),Song From a Secret Garden - Live,21,192280,False,0.114,0.465,0,-9.851,0,0.0925,0.933,0.949,0.977,0.0432,59.266,4,opera,0.0-0.1,0.0-0.1
76802,4jhexU8gXLxNIrnG4GQ4yC,André Rieu,Dancing Through The Skies,Espana Cani,36,122240,False,0.479,0.655,5,-5.827,1,0.0365,0.723,0.947,0.0719,0.39,124.159,4,opera,0.3-0.4,0.0-0.1
76808,18VNXlRteVgchjjqaTKZmm,Giacomo Puccini;Renaud Capuçon,Un violon à Paris,"Puccini: Gianni Schicchi, Act 1: ""O mio babbino caro"" (Lauretta)",50,121013,False,0.294,0.17,8,-14.452,1,0.0378,0.924,0.885,0.0971,0.122,89.231,3,opera,0.1-0.2,0.0-0.1
76826,16QKb6qf3WlmgsSDV05EZZ,Charles Lecocq;Konstantin Mortensen,"Ballet Class Music (For Intermediate, Advanced)","Pirouettes in A- Major, Opéras comiques ""La fille de Madama Angot"", Act 1, Allegro-valse",21,105226,False,0.365,0.109,9,-20.241,1,0.0511,0.994,0.948,0.0968,0.404,60.015,3,opera,0.4-0.5,0.0-0.1
76829,63ZSow0dnUhOr175IbNZa2,Richard Wagner;Wiener Philharmoniker;Sir Georg Solti,Wagner: Der Ring des Nibelungen (orchestral excerpts),"Die Walküre, WWV 86B - Concert version / Dritter Aufzug: The Ride of the Valkyries",49,183666,False,0.235,0.365,7,-13.863,1,0.0356,0.927,0.907,0.17,0.126,91.187,3,opera,0.1-0.2,0.0-0.1
